Time,Ch0,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,label
26.261,-0.4,-0.65,-0.56,-0.56,-0.72,-0.9,-1.18,-1.4,rest
26.272,-1.45,-1.52,-1.52,-1.49,-1.7,-2.06,-2.32,-2.46,rest
26.281999999999996,-1.47,-1.44,-1.54,-1.56,-1.7,-2.07,-2.27,-2.21,rest
26.293000000000003,0.25,0.39,0.32,0.31,0.16,0.07,-0.05,0.12,rest
26.303,1.35,1.46,1.53,1.51,1.47,1.5,1.52,1.61,rest
26.316999999999997,0.87,0.71,0.96,0.86,1.01,0.84,1.0,0.89,rest
26.331,0.03,-0.34,0.01,-0.1,0.09,-0.27,-0.07,-0.32,rest
26.345,-1.19,-1.58,-1.35,-1.53,-1.35,-1.71,-1.6,-1.86,rest
26.359,-1.35,-1.63,-1.64,-1.88,-1.67,-1.89,-1.77,-1.91,rest
26.373,0.34,0.24,0.12,0.02,0.21,0.24,0.51,0.52,rest
26.386999999999997,1.81,1.97,1.86,2.03,2.1,2.37,2.72,2.81,rest
26.397,1.19,1.55,1.4,1.71,1.59,1.92,2.12,2.19,rest
26.408,-0.68,-0.35,-0.51,-0.33,-0.49,-0.38,-0.51,-0.47,rest
26.418000000000003,-1.89,-1.73,-1.79,-1.82,-1.89,-2.04,-2.41,-2.3,rest
26.428,-1.74,-1.6,-1.56,-1.64,-1.77,-1.92,-2.25,-2.08,rest
26.438000000000002,-0.78,-0.47,-0.49,-0.45,-0.79,-0.69,-0.85,-0.76,rest
26.448,0.05,0.3,0.26,0.37,0.01,0.31,0.26,0.27,rest
26.46,0.39,0.35,0.47,0.51,0.44,0.67,0.64,0.64,rest
26.471,-0.24,-0.52,-0.3,-0.36,-0.07,-0.16,-0.23,-0.22,rest
26.483,-1.5,-1.87,-1.75,-1.8,-1.49,-1.83,-1.89,-1.89,rest
26.495,-2.17,-2.44,-2.46,-2.45,-2.36,-2.61,-2.62,-2.7,rest
26.506,-1.19,-1.26,-1.34,-1.24,-1.19,-1.21,-1.2,-1.32,rest
26.518,1.12,1.19,1.13,1.28,1.42,1.53,1.59,1.51,rest
26.528000000000002,1.94,1.95,1.89,1.93,2.05,2.08,2.22,2.12,rest
26.538,0.81,0.6,0.62,0.4,0.38,0.3,0.45,0.31,rest
26.548000000000002,0.04,-0.26,-0.15,-0.54,-0.59,-0.68,-0.62,-0.69,rest
26.558000000000003,0.96,0.84,0.89,0.62,0.68,0.73,0.76,0.86,rest
26.569000000000003,2.53,2.66,2.58,2.53,2.66,2.9,3.06,3.25,rest
26.579,2.49,2.75,2.59,2.61,2.62,3.0,3.2,3.29,rest
26.587,1.92,2.29,2.17,2.24,2.02,2.45,2.54,2.54,rest
26.595,1.33,1.64,1.61,1.69,1.52,1.66,1.58,1.69,rest
26.604,0.47,0.57,0.56,0.68,0.64,0.44,0.28,0.48,rest
26.612,0.93,1.04,1.01,1.25,1.12,1.08,1.05,1.16,rest
26.62,0.64,0.72,0.64,0.86,0.74,0.83,0.86,0.84,rest
26.629,-0.7,-0.74,-0.87,-0.78,-0.77,-0.78,-0.86,-0.94,rest
26.638,-1.48,-1.57,-1.68,-1.7,-1.63,-1.71,-1.91,-1.99,rest
26.648000000000003,-3.34,-3.47,-3.47,-3.58,-3.49,-3.68,-3.93,-4.02,rest
26.656999999999996,-4.82,-4.85,-4.68,-4.74,-4.65,-4.9,-5.04,-5.11,rest
26.666999999999998,-4.2,-4.14,-3.88,-3.83,-3.69,-3.98,-3.96,-3.97,rest
26.676,-2.24,-2.23,-2.03,-1.94,-1.79,-2.07,-1.99,-1.95,rest
26.685,-0.84,-0.92,-0.81,-0.82,-0.77,-0.96,-0.84,-0.8,rest
26.695999999999998,-1.89,-2.08,-2.04,-2.18,-2.22,-2.5,-2.43,-2.44,rest
26.706,-2.39,-2.62,-2.59,-2.67,-2.81,-3.15,-3.07,-3.21,rest
26.715999999999998,-1.35,-1.75,-1.59,-1.63,-1.78,-2.06,-1.99,-2.29,rest
26.726,-0.95,-1.59,-1.23,-1.44,-1.5,-1.77,-1.88,-2.19,rest
26.736,0.05,-0.4,0.03,-0.27,-0.35,-0.41,-0.55,-0.72,rest
26.746,1.97,2.06,2.19,2.04,1.91,2.16,2.18,2.24,rest
26.756999999999998,4.37,4.92,4.59,4.69,4.6,5.08,5.23,5.46,rest
26.768,6.62,7.25,6.64,6.95,6.93,7.52,7.71,7.92,rest
26.778000000000002,8.22,8.58,8.05,8.32,8.42,9.03,9.11,9.2,rest
26.789,11.06,11.28,10.92,11.05,11.24,12.06,12.04,12.11,rest
26.799,11.84,12.19,11.89,11.91,12.1,13.1,13.08,13.28,rest
26.81,5.49,5.84,5.6,5.55,5.72,6.34,6.29,6.61,rest
26.82,-4.82,-4.76,-4.83,-4.9,-4.72,-4.92,-4.98,-4.73,rest
26.831,-11.49,-11.73,-11.66,-11.67,-11.55,-12.3,-12.38,-12.33,rest
26.840999999999998,-11.4,-11.62,-11.52,-11.44,-11.44,-12.12,-12.21,-12.26,rest
26.851,-8.78,-8.77,-8.69,-8.62,-8.63,-9.12,-9.07,-9.15,rest
26.862,-6.21,-6.0,-5.87,-5.89,-5.87,-6.18,-5.98,-6.14,rest
26.872,-2.5,-2.23,-1.99,-2.01,-2.09,-2.08,-1.87,-2.04,rest
26.881999999999998,0.15,0.18,0.51,0.52,0.3,0.41,0.48,0.41,rest
26.892,0.04,-0.33,0.01,-0.09,-0.29,-0.39,-0.52,-0.54,rest
26.901999999999997,-0.38,-0.92,-0.7,-0.91,-0.97,-1.3,-1.46,-1.6,rest
26.912,0.54,0.14,0.25,0.12,0.04,-0.39,-0.47,-0.75,rest
26.921999999999997,0.99,0.67,0.79,0.81,0.65,0.1,-0.01,-0.25,rest
26.932,0.83,0.52,0.69,0.78,0.57,0.07,-0.05,-0.12,rest
26.943,2.1,1.94,2.08,2.15,1.98,1.95,1.96,1.99,rest
26.955,2.49,2.36,2.37,2.32,2.32,2.63,2.68,2.7,rest
26.965999999999998,1.48,1.37,1.28,1.23,1.23,1.45,1.46,1.37,rest
26.978,1.47,1.52,1.47,1.55,1.44,1.4,1.42,1.3,rest
26.989,1.09,1.11,1.13,1.19,1.26,0.88,0.88,0.87,rest
27.000999999999998,0.51,0.45,0.45,0.4,0.69,0.39,0.37,0.53,rest
27.01,0.74,0.83,0.66,0.58,0.93,1.31,1.31,1.62,rest
27.02,1.17,1.56,1.15,1.15,1.38,2.46,2.51,2.82,rest
27.03,1.53,2.23,1.65,1.81,1.88,3.17,3.24,3.49,rest
27.039,1.25,2.17,1.49,1.73,1.88,2.99,3.0,3.32,rest
27.049,1.63,2.65,2.02,2.29,2.51,3.36,3.42,3.79,rest
27.058000000000003,1.66,2.26,2.01,2.12,2.3,2.57,2.72,2.84,rest
27.068,-1.06,-1.34,-1.09,-1.23,-1.23,-1.74,-1.7,-1.96,rest
27.076999999999998,-3.08,-3.76,-3.18,-3.41,-3.75,-4.55,-4.65,-5.04,rest
27.087,-2.8,-3.32,-2.78,-3.03,-3.44,-4.1,-4.28,-4.52,rest
27.096,-2.32,-2.73,-2.42,-2.67,-2.84,-3.49,-3.65,-3.81,rest
27.105999999999998,-1.01,-1.3,-1.11,-1.22,-1.24,-1.81,-1.84,-1.99,rest
27.115,0.69,0.64,0.86,0.86,0.89,0.66,0.8,0.73,rest
27.125999999999998,0.72,0.71,0.91,0.92,1.02,0.9,1.09,1.09,rest
27.136999999999997,-0.54,-0.79,-0.72,-0.67,-0.55,-0.98,-0.97,-0.95,rest
27.148000000000003,-0.72,-1.12,-1.12,-0.99,-0.91,-1.56,-1.68,-1.67,rest
27.159000000000002,0.2,-0.09,0.02,0.13,0.05,-0.38,-0.46,-0.44,rest
27.169,0.19,0.11,0.36,0.33,0.06,0.11,0.15,0.12,rest
27.18,0.03,0.11,0.29,0.34,-0.0,0.43,0.67,0.54,rest
27.19,-0.07,-0.07,-0.08,0.1,-0.1,0.29,0.55,0.46,rest
27.2,-0.64,-0.84,-1.01,-0.93,-0.9,-0.72,-0.73,-0.73,rest
27.21,-0.61,-0.85,-1.02,-1.11,-0.98,-0.74,-0.95,-0.98,rest
27.22,-0.84,-1.03,-1.1,-1.26,-1.1,-0.75,-0.98,-1.08,rest
27.23,-1.02,-1.02,-1.12,-1.15,-0.99,-0.63,-0.76,-0.9,rest
27.24,-0.21,0.05,-0.23,-0.02,0.15,0.34,0.25,0.19,rest
27.25,0.66,1.11,0.75,0.92,1.14,1.14,0.95,1.06,rest
27.26,1.44,1.93,1.73,1.62,1.83,1.81,1.66,1.9,rest
27.27,0.96,1.33,1.24,0.95,1.15,1.11,1.06,1.41,rest
27.281,0.17,0.67,0.42,0.25,0.36,0.46,0.48,0.94,rest
27.291,1.53,2.34,1.99,2.12,1.96,2.44,2.62,3.09,rest
27.301,3.33,4.01,3.88,4.1,3.65,4.3,4.65,4.92,rest
27.313000000000002,3.26,3.38,3.59,3.69,3.2,3.6,3.95,3.87,rest
27.326,0.79,0.36,0.74,0.7,0.55,0.39,0.54,0.2,rest
27.338,-1.69,-2.3,-2.0,-2.18,-1.96,-2.49,-2.53,-2.9,rest
27.351,-1.68,-2.24,-2.1,-2.29,-1.97,-2.47,-2.54,-2.8,rest
27.363000000000003,-0.93,-1.46,-1.33,-1.43,-1.16,-1.58,-1.64,-1.76,rest
27.375999999999998,-0.66,-0.93,-0.76,-0.67,-0.58,-0.87,-0.9,-0.98,rest
27.386,-0.96,-0.93,-0.84,-0.59,-0.76,-0.89,-0.81,-0.98,rest
27.396,-1.44,-1.49,-1.51,-1.33,-1.58,-1.66,-1.57,-1.76,rest
27.406,-1.07,-1.35,-1.31,-1.35,-1.43,-1.54,-1.68,-1.71,rest
27.416,-0.59,-1.01,-0.74,-0.89,-0.78,-1.09,-1.45,-1.36,rest
27.425,-0.72,-1.04,-0.71,-0.8,-0.72,-1.16,-1.44,-1.39,rest
27.435,-1.78,-1.9,-1.85,-1.86,-1.94,-2.25,-2.3,-2.35,rest
27.445,-1.64,-1.62,-1.84,-1.86,-2.01,-1.99,-1.91,-1.97,rest
27.455,0.86,0.98,0.8,0.72,0.64,0.99,0.97,1.07,rest
27.465,1.19,1.18,1.18,0.99,1.13,1.25,1.02,1.24,rest
27.475,-0.51,-0.66,-0.52,-0.68,-0.47,-0.75,-0.98,-0.86,rest
27.485,-0.51,-0.45,-0.35,-0.26,-0.27,-0.46,-0.35,-0.43,rest
27.495,0.52,0.91,0.76,1.03,0.82,1.07,1.47,1.32,rest
27.504,1.84,2.48,2.03,2.26,2.07,2.85,3.27,3.25,rest
27.514,2.6,3.27,2.72,2.77,2.79,3.76,3.93,4.16,rest
27.523000000000003,2.11,2.62,2.2,2.13,2.4,3.15,3.07,3.42,rest
27.531999999999996,1.29,1.88,1.47,1.55,1.88,2.49,2.51,2.8,rest
27.541,0.8,1.52,1.11,1.4,1.54,2.16,2.43,2.54,rest
27.55,1.14,1.55,1.52,1.86,1.7,2.13,2.35,2.31,rest
27.561,0.87,0.62,1.14,1.23,1.01,0.78,0.67,0.52,rest
27.570999999999998,-1.46,-2.37,-1.64,-1.9,-1.94,-2.98,-3.38,-3.65,rest
27.581999999999997,-3.18,-4.31,-3.71,-4.07,-4.05,-5.41,-5.75,-6.13,rest
27.592,-2.4,-3.29,-2.81,-3.07,-3.28,-4.35,-4.42,-4.79,rest
27.603,-1.59,-2.21,-1.77,-1.96,-2.23,-2.95,-2.93,-3.15,rest
27.613000000000003,-1.35,-1.7,-1.44,-1.59,-1.56,-1.98,-2.03,-2.09,rest
27.623,-0.29,-0.37,-0.43,-0.49,-0.23,-0.32,-0.44,-0.36,rest
27.634,0.32,0.3,-0.02,0.01,0.26,0.33,0.25,0.39,rest
27.644000000000002,0.41,0.49,0.04,0.12,0.21,0.45,0.51,0.72,rest
27.655,0.96,1.29,0.79,0.88,0.87,1.41,1.6,1.93,rest
27.665,1.55,2.13,1.63,1.76,1.77,2.52,2.75,3.11,rest
27.676,1.88,2.47,2.2,2.33,2.26,2.98,3.17,3.41,rest
27.686,0.67,0.93,1.0,1.02,0.91,1.23,1.27,1.3,rest
27.697,-1.11,-1.13,-0.84,-0.95,-1.0,-1.05,-1.18,-1.29,rest
27.708000000000002,-0.93,-0.96,-0.64,-0.76,-0.82,-0.85,-0.95,-1.08,rest
27.718000000000004,-0.3,-0.3,-0.14,-0.17,-0.17,-0.17,-0.2,-0.33,rest
27.729,-0.3,-0.24,-0.29,-0.2,-0.19,-0.23,-0.24,-0.42,rest
27.74,0.17,0.41,0.25,0.51,0.37,0.48,0.51,0.35,rest
27.75,0.11,0.33,0.26,0.57,0.44,0.57,0.62,0.55,rest
27.76,-0.29,-0.35,-0.27,-0.16,-0.1,-0.16,-0.16,-0.16,rest
27.771,0.38,0.14,0.18,0.08,0.26,0.09,0.01,0.02,rest
27.781,0.64,0.53,0.43,0.23,0.44,0.19,-0.01,-0.0,rest
27.791,0.37,0.54,0.47,0.31,0.43,0.16,0.03,0.06,rest
27.801,0.29,0.49,0.54,0.5,0.47,0.28,0.28,0.34,rest
27.811999999999998,0.06,-0.13,-0.0,-0.0,-0.15,-0.28,-0.29,-0.28,rest
27.822,0.14,-0.34,-0.15,-0.2,-0.38,-0.44,-0.44,-0.47,rest
27.833000000000002,-1.1,-1.69,-1.48,-1.61,-1.57,-1.87,-1.79,-1.84,rest
27.843000000000004,-2.98,-3.62,-3.36,-3.56,-3.24,-3.92,-3.82,-3.92,rest
27.854,-1.69,-2.06,-1.79,-1.89,-1.66,-2.13,-2.03,-2.1,rest
27.864,1.16,1.25,1.34,1.42,1.33,1.5,1.56,1.58,rest
27.875,2.69,3.09,2.89,3.1,2.72,3.47,3.49,3.58,rest
27.885,2.15,2.6,2.21,2.4,2.02,2.89,2.95,3.03,rest
27.896,-0.25,0.02,-0.41,-0.32,-0.41,0.09,0.19,0.22,rest
27.906999999999996,-1.36,-1.02,-1.41,-1.35,-1.25,-0.94,-0.73,-0.71,rest
27.918000000000003,-0.09,0.5,0.11,0.22,0.3,0.75,0.92,0.96,rest
27.928,1.42,1.94,1.68,1.72,1.73,2.18,2.11,2.15,rest
27.939,1.82,1.98,1.93,1.84,1.85,1.98,1.82,1.86,rest
27.949,-0.2,-0.41,-0.3,-0.46,-0.31,-0.79,-0.9,-0.82,rest
27.959,-2.24,-2.53,-2.27,-2.38,-2.17,-3.01,-3.07,-2.93,rest
27.97,-1.64,-1.81,-1.39,-1.4,-1.39,-2.03,-2.05,-1.93,rest
27.98,-0.56,-0.79,-0.35,-0.32,-0.51,-0.81,-0.95,-0.98,rest
27.99,0.48,0.22,0.53,0.61,0.39,0.38,0.15,-0.07,rest
28.0,1.18,1.03,1.16,1.25,1.25,1.34,1.1,0.88,rest
28.01,0.72,0.62,0.56,0.52,0.81,0.75,0.55,0.54,rest
28.02,0.55,0.49,0.38,0.15,0.49,0.39,0.38,0.57,rest
28.03,-0.02,-0.09,-0.13,-0.39,-0.24,-0.13,-0.06,0.12,rest
28.04,-1.1,-1.24,-1.2,-1.21,-1.29,-0.97,-0.95,-1.02,rest
28.05,-1.13,-1.2,-1.17,-0.89,-1.04,-0.81,-0.71,-0.99,rest
28.061,-0.33,-0.19,-0.26,0.07,0.02,-0.05,0.18,-0.1,rest
28.072,0.41,0.69,0.54,0.72,0.72,0.52,0.83,0.66,rest
28.083000000000002,0.19,0.32,0.18,0.11,0.13,-0.03,0.24,0.21,rest
28.094,-0.32,-0.38,-0.54,-0.74,-0.76,-0.77,-0.7,-0.56,rest
28.105,-0.36,-0.39,-0.53,-0.75,-0.84,-0.71,-0.78,-0.54,rest
28.116,-0.38,-0.24,-0.31,-0.43,-0.59,-0.38,-0.46,-0.22,rest
28.127,-0.37,-0.12,-0.14,-0.06,-0.27,-0.05,-0.1,0.11,rest
28.136999999999997,0.08,0.23,0.28,0.44,0.4,0.46,0.4,0.64,rest
28.147,1.39,1.39,1.42,1.49,1.69,1.68,1.62,1.77,rest
28.158,2.32,2.27,2.26,2.16,2.32,2.38,2.41,2.33,rest
28.168000000000003,1.78,1.72,1.75,1.56,1.48,1.58,1.66,1.41,rest
28.178,0.55,0.48,0.53,0.44,0.22,0.28,0.24,-0.06,rest
28.189,-0.17,-0.35,-0.34,-0.21,-0.42,-0.39,-0.51,-0.84,rest
28.2,-0.38,-0.66,-0.68,-0.42,-0.51,-0.51,-0.55,-0.86,rest
28.21,-1.38,-1.66,-1.61,-1.47,-1.38,-1.51,-1.54,-1.65,rest
28.221,-2.47,-2.62,-2.52,-2.6,-2.41,-2.67,-2.7,-2.6,rest
28.230999999999998,-2.11,-2.09,-2.04,-2.16,-2.07,-2.32,-2.3,-2.18,rest
28.241999999999997,-0.69,-0.49,-0.43,-0.43,-0.47,-0.69,-0.71,-0.57,rest
28.252,0.43,0.62,0.79,0.84,0.93,0.66,0.51,0.83,rest
28.263,0.53,0.47,0.7,0.69,1.03,0.71,0.51,0.87,rest
28.273000000000003,0.55,0.39,0.53,0.5,0.86,0.7,0.65,0.75,rest
28.284000000000002,0.71,0.74,0.68,0.65,0.86,0.96,1.03,0.86,rest
28.294,0.63,0.89,0.71,0.68,0.67,0.99,1.02,0.86,rest
28.305,-0.02,0.32,0.17,0.21,-0.08,0.33,0.37,0.33,rest
28.316,-0.81,-0.55,-0.61,-0.57,-1.01,-0.7,-0.55,-0.62,rest
28.328000000000003,-0.06,0.15,0.11,0.11,-0.19,-0.05,0.14,0.08,rest
28.34,0.67,0.67,0.5,0.43,0.41,0.37,0.47,0.58,rest
28.351,0.25,0.11,-0.31,-0.42,-0.36,-0.29,-0.27,-0.07,rest
28.363000000000003,0.89,0.99,0.54,0.55,0.39,0.99,1.06,1.14,rest
28.375,1.54,1.72,1.64,1.7,1.45,2.19,2.25,2.23,rest
28.394000000000002,0.73,0.59,1.01,0.99,1.06,1.13,1.07,1.02,rest
28.414,-0.64,-1.09,-0.51,-0.56,-0.13,-0.8,-0.9,-0.93,rest
28.434,-1.91,-2.44,-2.11,-2.16,-1.73,-2.61,-2.61,-2.7,rest
28.454,-1.32,-1.64,-1.62,-1.63,-1.45,-1.99,-1.88,-2.1,rest
28.474,0.84,0.85,0.73,0.79,0.76,0.68,0.81,0.53,rest
28.493000000000002,1.86,2.04,1.96,2.03,1.92,2.04,2.04,1.88,rest
28.509,1.24,1.45,1.48,1.64,1.37,1.48,1.31,1.38,rest
28.524,-0.63,-0.6,-0.57,-0.4,-0.77,-0.8,-1.08,-0.88,rest
28.54,-2.5,-2.72,-2.71,-2.77,-2.91,-3.14,-3.39,-3.28,rest
28.555,-2.52,-2.76,-2.75,-2.97,-2.8,-3.02,-3.13,-3.09,rest
28.570999999999998,-0.83,-0.87,-0.9,-1.04,-0.85,-0.84,-0.79,-0.68,rest
28.586,1.67,1.92,1.78,1.9,1.87,2.22,2.37,2.46,rest
28.595,2.39,2.76,2.53,2.77,2.62,3.13,3.2,3.19,rest
28.605,0.29,0.57,0.42,0.39,0.4,0.68,0.6,0.53,rest
28.614,-1.17,-0.93,-1.01,-1.28,-1.02,-0.97,-1.08,-1.12,rest
28.623,-0.47,-0.19,-0.31,-0.52,-0.2,-0.06,-0.05,0.08,rest
28.633000000000003,1.05,1.45,1.3,1.37,1.45,1.84,2.01,2.29,rest
28.642,1.71,2.03,1.97,2.25,2.04,2.36,2.63,2.87,rest
28.651,0.34,0.22,0.39,0.55,0.28,0.1,0.3,0.39,rest
28.66,-1.58,-2.12,-1.8,-1.8,-1.95,-2.59,-2.57,-2.66,rest
28.669,-2.48,-3.26,-2.94,-2.98,-2.98,-3.69,-3.84,-4.08,rest
28.678,-2.03,-2.87,-2.43,-2.57,-2.5,-3.08,-3.28,-3.7,rest
28.686999999999998,-0.51,-1.12,-0.56,-0.78,-0.79,-1.19,-1.31,-1.8,rest
28.695999999999998,0.97,0.89,1.23,1.1,0.97,0.86,0.88,0.61,rest
28.705,1.61,2.04,1.93,2.01,1.87,2.05,2.16,2.27,rest
28.714000000000002,0.64,1.12,0.68,0.87,0.88,1.13,1.17,1.46,rest
28.724,-0.14,0.13,-0.35,-0.19,0.0,0.26,0.16,0.34,rest
28.733,0.97,1.18,0.85,0.94,1.2,1.54,1.45,1.39,rest
28.741999999999997,1.37,1.59,1.39,1.3,1.53,1.93,1.84,1.66,rest
28.752,1.1,1.39,1.27,1.1,1.17,1.64,1.59,1.55,rest
28.764,1.23,1.54,1.36,1.37,1.24,1.74,1.9,2.22,rest
28.776,0.58,0.68,0.37,0.51,0.39,0.65,0.93,1.48,rest
28.788,0.05,0.09,-0.25,-0.13,-0.11,-0.11,-0.0,0.48,rest
28.8,-0.17,-0.04,-0.25,-0.23,-0.12,-0.19,-0.34,-0.1,rest
28.811,-0.0,0.16,0.14,0.09,0.16,0.13,0.01,-0.01,rest
28.823,0.42,0.48,0.62,0.62,0.47,0.51,0.6,0.45,rest
28.831999999999997,-0.56,-0.72,-0.54,-0.54,-0.74,-0.78,-0.69,-0.88,rest
28.840999999999998,-1.54,-1.79,-1.59,-1.64,-1.67,-1.92,-1.93,-2.15,rest
28.85,-2.16,-2.5,-2.22,-2.35,-2.29,-2.84,-2.89,-3.11,rest
28.859,-2.99,-3.56,-3.09,-3.33,-3.34,-4.11,-4.27,-4.52,rest
28.868000000000002,-1.82,-2.36,-1.76,-1.91,-2.01,-2.64,-2.86,-3.11,rest
28.877,0.2,-0.1,0.36,0.42,0.26,0.02,-0.1,-0.31,rest
28.888,0.72,0.62,0.76,0.91,0.8,0.82,0.84,0.66,rest
28.899,0.05,0.01,-0.05,0.05,0.05,0.04,0.14,-0.01,rest
28.91,-1.48,-1.7,-1.71,-1.77,-1.7,-2.01,-1.98,-2.11,rest
28.921,-1.9,-2.23,-2.04,-2.18,-2.15,-2.61,-2.68,-2.8,rest
28.932,-0.27,-0.46,-0.19,-0.21,-0.27,-0.47,-0.58,-0.62,rest
28.943,1.54,1.65,1.74,1.88,1.8,2.06,2.04,2.09,rest
28.953000000000003,3.07,3.63,3.3,3.58,3.58,4.35,4.5,4.71,rest
28.964000000000002,2.76,3.51,2.85,3.08,3.24,4.13,4.37,4.73,rest
28.974,1.43,2.15,1.44,1.48,1.77,2.5,2.69,3.14,rest
28.984,2.97,4.0,3.27,3.32,3.61,4.66,4.81,5.5,rest
28.995,3.44,4.43,3.73,3.77,4.06,5.23,5.29,6.07,rest
29.005,0.65,0.94,0.62,0.53,0.69,1.08,1.01,1.27,rest
29.017,-0.83,-1.13,-0.9,-1.04,-1.31,-1.83,-1.9,-2.35,rest
29.03,-1.66,-2.31,-1.83,-2.01,-2.54,-3.51,-3.64,-4.28,rest
29.041999999999998,-1.57,-2.02,-1.74,-1.91,-2.19,-2.83,-3.0,-3.29,rest
29.055,-0.18,-0.21,-0.2,-0.27,-0.18,-0.21,-0.21,-0.13,rest
29.066999999999997,-1.22,-1.43,-1.42,-1.55,-1.22,-1.39,-1.26,-1.14,rest
29.08,-2.69,-3.27,-3.09,-3.25,-2.93,-3.52,-3.43,-3.55,rest
29.092,-2.62,-3.37,-3.06,-3.02,-3.04,-3.72,-3.79,-4.13,rest
29.104,-1.93,-2.51,-2.21,-1.97,-2.31,-2.76,-2.96,-3.37,rest
29.116,-0.1,-0.19,0.02,0.27,-0.01,-0.0,-0.17,-0.43,rest
29.128,0.46,0.56,0.73,0.72,0.81,0.92,0.81,0.73,rest
29.14,-0.24,-0.22,-0.06,-0.29,-0.03,-0.07,-0.14,-0.13,rest
29.151999999999997,0.01,0.02,0.14,-0.03,0.06,0.04,0.03,0.16,rest
29.163,0.19,0.17,0.17,0.16,0.13,0.14,0.22,0.38,rest
29.174,0.9,1.03,0.85,0.97,0.88,1.09,1.26,1.36,rest
29.185,2.32,2.72,2.43,2.62,2.37,2.89,3.07,3.21,rest
29.197,2.76,3.23,3.06,3.21,2.9,3.45,3.57,3.74,rest
29.208000000000002,1.63,1.86,1.92,2.03,1.87,2.15,2.15,2.23,rest
29.219,-0.5,-0.54,-0.39,-0.33,-0.33,-0.38,-0.48,-0.5,rest
29.228,-0.94,-0.94,-0.88,-0.85,-0.8,-0.97,-0.99,-1.07,rest
29.237,0.31,0.44,0.44,0.45,0.55,0.44,0.59,0.55,rest
29.246,0.32,0.43,0.49,0.44,0.64,0.58,0.83,0.84,rest
29.255,-1.27,-1.39,-1.28,-1.37,-1.13,-1.25,-1.02,-1.02,rest
29.264,-2.87,-3.26,-3.2,-3.32,-3.08,-3.43,-3.35,-3.37,rest
29.273000000000003,-2.9,-3.32,-3.33,-3.45,-3.27,-3.71,-3.82,-3.84,rest
29.281,-1.19,-1.3,-1.42,-1.47,-1.38,-1.61,-1.85,-1.83,rest
29.289,1.42,1.74,1.58,1.62,1.61,1.81,1.6,1.68,rest
29.296999999999997,1.94,2.36,2.19,2.22,2.24,2.64,2.49,2.59,rest
29.305,-0.12,0.07,-0.18,-0.25,-0.18,0.09,-0.19,-0.1,rest
29.313000000000002,-0.09,0.02,-0.28,-0.32,-0.38,-0.1,-0.47,-0.42,rest
29.320999999999998,1.02,0.96,0.77,0.79,0.68,0.84,0.59,0.51,rest
29.329,0.94,0.63,0.69,0.67,0.55,0.5,0.41,0.27,rest
29.336,1.27,1.07,1.27,1.28,1.01,1.04,1.14,1.11,rest
29.344,1.13,1.14,1.18,1.23,0.92,1.01,1.25,1.3,rest
29.351999999999997,0.93,1.06,0.96,1.0,0.77,0.89,1.18,1.15,rest
29.359,0.56,0.69,0.57,0.56,0.49,0.56,0.82,0.72,rest
29.366999999999997,-0.1,0.02,-0.13,-0.19,-0.14,-0.17,0.0,-0.07,rest
29.379,0.63,0.88,0.8,0.77,0.81,0.81,1.01,1.04,rest
29.392,0.64,0.82,0.89,0.87,1.02,0.89,1.07,1.17,rest
29.404,0.51,0.6,0.78,0.86,1.02,0.92,0.98,1.11,rest
29.416,0.8,0.73,1.09,1.3,1.34,1.4,1.42,1.52,rest
29.428,-1.58,-2.09,-1.64,-1.59,-1.45,-1.65,-1.74,-1.74,rest
29.441,-3.57,-4.15,-3.93,-4.09,-3.89,-4.31,-4.48,-4.58,rest
29.45,-2.47,-2.63,-2.73,-2.92,-2.79,-3.06,-3.18,-3.26,rest
29.46,-0.43,-0.16,-0.39,-0.44,-0.42,-0.43,-0.47,-0.47,rest
29.47,1.07,1.43,1.37,1.55,1.46,1.67,1.68,1.73,rest
29.48,0.25,0.24,0.52,0.77,0.69,0.83,0.81,0.82,rest
29.49,-2.4,-2.88,-2.45,-2.34,-2.31,-2.49,-2.59,-2.7,rest
29.5,-3.99,-4.55,-4.29,-4.37,-4.26,-4.66,-4.78,-4.97,rest
29.51,-3.21,-3.41,-3.44,-3.58,-3.49,-3.84,-3.9,-4.07,rest
29.521,-0.6,-0.34,-0.51,-0.52,-0.54,-0.59,-0.57,-0.63,rest
29.531999999999996,1.39,1.76,1.74,1.93,1.82,2.01,2.09,2.12,rest
29.541999999999998,1.18,1.22,1.46,1.69,1.59,1.75,1.79,1.82,rest
29.553,-0.34,-0.66,-0.4,-0.35,-0.35,-0.41,-0.45,-0.48,rest
29.563000000000002,-1.06,-1.39,-1.41,-1.59,-1.52,-1.71,-1.8,-1.85,rest
29.574,1.14,1.32,0.82,0.53,0.55,0.57,0.51,0.56,rest
29.584,5.03,5.8,4.98,4.78,4.66,5.12,5.14,5.37,rest
29.595,8.15,9.14,8.31,8.26,8.03,8.87,8.92,9.31,rest
29.605,10.01,10.92,10.04,9.97,9.7,10.74,10.74,11.23,rest
29.616,8.5,9.04,8.14,7.89,7.69,8.6,8.49,8.97,rest
29.625999999999998,2.23,2.08,1.73,1.39,1.44,1.74,1.54,1.76,rest
29.636,-4.84,-5.59,-5.13,-5.25,-4.94,-5.44,-5.52,-5.79,rest
