Time Ch1 Ch2 Ch3 Ch4 Ch5 Ch6 Ch7 Ch8 Ch9 Ch10 Ch11 Ch12 Ch13 Ch14
18.683 43.71 43.03 41.76 40.43 38.44 37.90 34.71 32.19 49.47 49.47 50.15 50.51 -9.83 51.17
18.691 -22.73 -22.53 -22.11 -21.67 -20.95 -19.35 -19.29 -19.25 19.71 19.75 20.63 20.76 -31.83 21.48
18.699 -68.31 -69.42 -67.83 -66.70 -63.25 -60.09 -56.42 -52.67 -30.05 -29.59 -27.96 -27.99 -72.48 -27.65
18.708 -53.29 -56.90 -55.55 -55.21 -51.04 -47.90 -43.09 -37.77 -42.76 -40.08 -36.22 -34.78 -95.74 -32.81
18.716 -27.10 -29.37 -28.82 -28.85 -26.50 -24.34 -21.86 -19.44 -22.90 -20.51 -17.90 -16.46 -78.53 -14.19
18.724 -22.13 -21.70 -21.93 -22.07 -22.16 -21.37 -22.39 -23.87 -29.20 -29.25 -30.13 -30.18 -52.91 -29.68
18.733 12.19 13.89 12.60 11.85 9.89 9.19 5.84 2.24 -19.94 -20.55 -22.60 -22.97 -19.59 -23.62
18.741 38.45 40.25 39.01 38.12 36.07 34.78 32.32 29.76 20.01 19.61 16.92 16.53 13.87 15.16
18.749 21.99 22.75 22.93 22.68 22.23 21.41 21.50 21.50 24.19 24.11 21.65 21.31 12.67 19.81
18.758 15.72 16.05 16.50 16.65 16.96 16.67 17.09 17.53 15.52 15.45 14.44 14.17 3.77 13.13
18.766 24.33 25.19 24.97 25.32 25.80 26.15 25.85 25.82 25.10 23.71 23.35 22.32 6.15 21.24
18.774 29.88 30.87 30.22 30.67 31.20 31.84 31.40 31.44 29.70 28.38 29.17 28.18 10.74 27.54
18.783 20.29 20.87 19.95 20.20 19.86 19.59 19.08 18.94 18.12 17.71 18.82 18.54 22.88 18.74
18.791 1.42 -0.05 -0.06 0.21 0.14 -0.80 0.07 1.16 4.47 4.51 5.14 5.52 39.15 6.53
18.799 -15.15 -17.38 -16.44 -15.83 -15.13 -15.96 -13.64 -11.49 7.01 8.60 10.86 12.53 58.68 14.86
18.808 -43.01 -42.50 -41.65 -40.78 -40.75 -41.80 -40.33 -39.69 -12.81 -11.90 -10.58 -9.59 58.71 -8.27
18.816 -48.18 -46.92 -46.04 -45.53 -45.85 -47.09 -46.60 -46.78 -53.60 -54.72 -56.47 -57.45 31.44 -59.00
18.824 -24.70 -24.26 -24.23 -24.97 -26.27 -27.73 -28.55 -29.69 -46.93 -47.48 -49.30 -50.08 17.30 -52.04
18.833 -13.93 -13.05 -13.96 -15.43 -18.21 -19.78 -22.27 -25.22 -22.80 -23.68 -25.94 -26.37 10.34 -27.65
18.841 4.94 4.56 4.57 3.56 2.29 2.13 0.97 -0.16 -17.38 -18.25 -20.04 -20.11 -6.53 -20.67
18.849 33.27 31.79 32.79 32.66 33.94 35.59 36.83 38.52 9.17 10.41 11.52 12.68 -10.96 13.43
18.858 41.02 40.12 41.32 41.90 44.13 46.26 47.94 49.97 44.12 45.45 47.05 48.05 -5.42 48.82
18.866 34.38 34.65 34.53 34.79 35.79 36.82 36.82 37.29 54.46 54.94 56.35 56.84 -1.01 57.85
18.874 21.32 23.53 21.45 21.16 19.94 19.51 17.15 15.16 38.51 37.67 38.37 38.14 -1.19 39.40
18.883 -9.57 -7.92 -9.14 -8.55 -8.67 -8.33 -9.74 -10.88 5.08 2.31 1.25 -0.65 -21.69 -0.98
18.891 -58.02 -58.45 -58.23 -56.59 -54.30 -51.87 -51.13 -50.06 -27.49 -29.69 -29.15 -31.23 -68.36 -32.07
18.899 -63.33 -64.03 -64.16 -62.77 -60.71 -57.59 -57.17 -56.56 -45.79 -46.40 -43.61 -44.79 -107.15 -44.85
18.908 -20.97 -21.48 -21.96 -21.72 -21.29 -19.34 -19.84 -20.28 -40.44 -39.45 -36.97 -37.02 -88.61 -36.66
18.916 -7.27 -7.82 -8.20 -9.13 -10.24 -10.46 -11.23 -12.09 -34.79 -32.27 -31.45 -30.11 -29.31 -29.37
18.924 6.15 4.39 5.13 4.04 3.78 2.92 4.04 5.21 -25.42 -22.74 -23.48 -21.65 23.31 -20.88
18.933 53.48 51.55 52.77 52.05 52.96 52.66 55.15 58.02 29.22 32.02 32.00 33.86 62.16 34.80
18.941 59.87 60.28 60.29 59.57 58.81 57.47 57.30 57.28 69.13 70.69 70.17 71.20 74.83 71.53
18.949 5.51 6.04 5.92 5.34 3.79 1.19 -0.63 -2.74 32.55 31.93 29.11 28.68 47.65 27.63
18.958 -21.91 -22.35 -22.10 -22.35 -23.03 -25.34 -25.87 -27.19 -10.38 -10.70 -12.44 -12.82 12.56 -13.58
18.966 5.55 6.67 6.57 6.76 6.21 4.90 5.26 4.41 4.00 3.44 2.72 2.37 9.39 2.00
18.974 7.81 10.34 9.98 10.46 9.43 8.65 8.69 8.14 19.42 16.74 14.48 12.99 15.65 11.38
18.983 -11.21 -9.68 -10.36 -10.21 -11.64 -12.63 -13.26 -13.32 -13.79 -16.53 -18.33 -19.87 0.27 -21.84
18.991 -0.41 -1.11 -1.07 -0.84 -0.93 -1.22 -0.70 0.62 -25.72 -26.55 -26.27 -26.72 -2.03 -27.38
18.999 -4.74 -6.53 -5.08 -4.26 -2.20 -0.95 1.55 4.27 -0.44 0.32 2.12 2.70 9.94 3.69
19.008 -27.97 -28.46 -27.36 -26.73 -25.05 -23.68 -22.12 -20.76 -8.66 -7.65 -5.38 -4.15 -2.13 -2.20
19.016 -10.81 -9.62 -9.97 -10.18 -10.55 -10.28 -11.23 -12.44 -22.61 -22.69 -21.65 -20.83 -18.55 -19.40
19.024 43.58 43.60 42.67 41.63 40.51 39.98 38.41 36.89 9.86 9.63 9.88 10.28 -10.78 10.91
19.033 64.67 62.70 62.11 60.85 60.16 59.41 58.52 57.91 49.68 50.10 49.99 50.34 8.06 50.48
19.041 13.69 12.69 12.89 12.45 12.24 11.96 11.68 11.34 36.15 36.14 34.54 34.26 4.61 33.29
19.049 -40.06 -39.46 -38.71 -38.25 -37.83 -37.40 -36.89 -36.84 -16.14 -15.97 -17.28 -17.54 -18.83 -18.73
19.058 -42.39 -41.93 -41.31 -40.65 -39.70 -39.10 -37.92 -37.20 -29.31 -28.32 -27.52 -27.15 -21.35 -27.28
19.066 -36.44 -36.13 -35.86 -35.02 -33.94 -33.46 -32.19 -31.22 -11.01 -10.38 -8.50 -8.46 -8.45 -8.29
19.074 -42.60 -41.12 -41.43 -40.31 -39.82 -39.52 -39.25 -39.30 -28.80 -29.65 -28.96 -30.04 -8.19 -30.70
19.083 -24.02 -22.40 -23.24 -22.44 -22.58 -22.40 -23.17 -24.03 -46.10 -47.91 -49.16 -50.72 -3.46 -51.59
19.091 20.69 19.68 19.10 18.99 19.19 19.67 19.33 19.55 -4.38 -4.37 -4.34 -4.44 29.27 -3.67
19.099 35.47 34.18 33.43 32.51 31.74 32.01 30.78 30.15 40.10 41.64 43.21 44.11 63.79 45.60
19.107 4.35 5.88 4.70 3.63 1.10 0.81 -2.32 -5.18 15.08 14.72 13.90 13.52 48.40 13.09
19.116 -11.48 -10.47 -10.39 -10.85 -11.68 -11.00 -12.34 -13.16 -30.20 -31.46 -33.63 -34.42 -1.66 -35.72
19.124 12.47 11.10 12.45 12.43 14.24 16.30 17.89 20.23 -10.08 -9.41 -9.58 -8.80 -26.41 -8.37
19.132 25.77 24.45 25.31 25.08 26.60 28.45 29.86 31.59 37.26 38.91 40.05 41.61 -25.80 43.23
19.141 11.49 11.13 11.21 10.92 11.12 11.82 11.53 11.00 29.31 29.69 29.63 30.00 -34.12 30.32
19.149 5.40 5.13 4.98 4.95 4.58 4.20 2.97 1.61 -7.88 -8.87 -10.47 -11.37 -52.65 -12.56
19.157 11.18 10.14 10.05 10.14 10.46 9.79 9.86 10.40 -2.83 -2.34 -1.99 -1.70 -51.12 -1.50
19.166 10.43 9.82 9.45 9.51 10.19 9.43 10.79 12.90 28.24 30.69 33.97 36.00 -24.38 38.30
19.174 11.69 12.26 12.00 12.39 12.59 11.63 12.54 13.95 24.07 24.63 26.39 27.27 -8.77 28.49
19.182 18.99 18.08 19.07 19.94 21.25 21.03 22.73 24.59 5.24 4.69 5.76 5.60 0.79 5.84
19.191 11.15 9.45 10.14 10.72 12.17 12.03 13.85 15.35 7.33 7.98 11.25 11.64 32.37 12.95
19.199 -18.92 -18.12 -18.72 -18.54 -19.08 -20.33 -20.41 -21.56 -2.64 -3.84 -2.82 -3.82 63.26 -4.07
19.207 -47.77 -44.84 -45.37 -45.06 -46.72 -48.22 -49.00 -51.79 -32.06 -35.21 -38.46 -41.20 65.84 -44.56
19.216 -52.25 -48.79 -49.23 -49.24 -51.81 -53.19 -54.45 -58.40 -50.92 -53.63 -58.69 -61.38 40.81 -65.69
19.224 -26.76 -24.85 -25.35 -26.09 -28.61 -29.72 -30.86 -34.08 -42.85 -44.52 -49.19 -50.80 13.30 -53.69
19.232 4.20 4.03 4.03 3.26 2.45 2.27 2.61 2.31 -14.09 -13.92 -15.62 -15.21 2.04 -14.92
19.241 12.01 11.46 12.05 11.95 12.30 12.93 13.76 14.78 5.85 6.69 6.87 8.03 -12.22 9.59
19.249 13.50 11.81 12.43 12.32 13.06 13.76 14.25 15.71 16.11 17.20 17.94 18.80 -32.89 19.70
19.258 25.85 23.30 23.33 22.79 23.40 23.72 23.48 25.17 24.75 26.30 27.73 28.82 -45.88 30.17
19.266 32.68 31.38 31.41 31.29 32.06 32.54 31.86 33.54 26.62 27.77 29.27 30.45 -47.89 32.42
19.274 8.59 9.33 9.29 9.80 10.66 11.47 10.31 11.36 20.62 21.83 24.09 25.20 -39.30 26.91
19.283 -25.71 -23.61 -24.25 -23.64 -23.76 -23.49 -26.12 -26.90 -13.07 -13.62 -13.05 -13.65 -35.54 -14.29
19.291 -4.95 -5.15 -5.78 -5.93 -6.17 -6.77 -9.14 -9.55 -26.31 -27.91 -29.14 -30.63 -16.32 -32.40
19.299 37.75 35.41 35.30 34.63 35.15 34.34 34.17 35.18 27.41 28.83 30.48 31.61 40.48 33.16
19.308 27.04 27.02 27.62 27.99 28.82 28.69 30.19 30.52 55.00 56.99 59.41 61.29 80.01 63.87
19.316 -16.21 -14.58 -13.83 -12.83 -12.06 -11.59 -9.28 -9.48 13.75 13.58 13.45 13.30 67.45 12.88
19.324 -49.27 -49.27 -48.76 -48.30 -47.50 -46.87 -44.16 -43.53 -30.65 -31.32 -32.15 -33.15 30.59 -35.37
19.333 -39.83 -42.29 -41.64 -41.73 -40.59 -39.59 -36.71 -34.98 -36.39 -35.77 -35.23 -35.36 -0.80 -36.88
19.341 -2.92 -5.07 -4.96 -5.66 -5.38 -4.31 -2.88 -2.15 -12.34 -10.41 -9.02 -7.78 -20.83 -7.44
19.350 7.06 7.92 7.55 6.91 5.80 6.65 5.80 4.09 -5.81 -5.78 -7.07 -6.61 -39.10 -6.41
19.358 3.78 5.32 5.24 5.19 4.13 4.62 3.38 1.58 -17.72 -20.19 -23.64 -24.89 -41.35 -25.99
19.366 7.76 8.43 7.95 8.07 7.05 6.64 5.57 4.43 -17.37 -19.57 -21.28 -22.51 -22.58 -23.10
19.375 6.64 8.23 7.24 7.59 6.24 5.41 4.03 2.47 -7.45 -8.94 -9.29 -10.09 -12.61 -10.01
19.383 11.80 14.26 13.43 13.77 12.63 12.22 10.86 9.37 8.50 7.58 7.22 6.67 -17.61 6.96
19.391 34.80 35.80 35.30 34.97 34.25 34.02 32.93 32.39 23.50 23.38 23.39 23.29 -5.06 23.75
19.399 42.95 41.59 41.51 40.76 40.75 40.64 40.29 40.95 34.97 35.88 36.76 37.32 41.77 38.11
19.408 -4.70 -5.71 -5.45 -5.83 -5.50 -5.36 -5.53 -5.22 22.03 23.22 23.82 24.54 72.83 25.37
19.416 -51.67 -51.33 -50.36 -49.99 -49.21 -48.81 -48.81 -48.85 -21.08 -21.12 -22.28 -22.51 52.20 -23.08
19.424 -30.04 -30.67 -29.10 -28.66 -26.81 -26.20 -24.88 -23.04 -28.13 -27.65 -27.75 -27.75 25.76 -28.38
19.433 3.59 2.12 2.91 2.64 4.14 4.34 5.61 8.12 3.24 5.45 7.83 9.08 17.77 10.04
19.441 1.57 0.42 0.49 0.05 0.63 0.55 0.85 2.47 13.74 15.34 16.80 17.71 7.14 18.69
19.449 -6.00 -6.07 -6.11 -6.19 -6.35 -6.41 -6.88 -6.75 -1.57 -1.28 -1.42 -1.36 -10.42 -1.19
19.458 -4.39 -3.14 -3.68 -3.68 -5.09 -5.71 -7.28 -9.30 -19.32 -19.95 -20.74 -21.32 -26.05 -22.17
19.466 6.27 6.45 5.98 5.94 5.02 4.13 3.44 2.17 -5.54 -6.84 -7.97 -9.18 -30.83 -10.76
19.474 27.72 26.11 25.69 25.38 25.56 24.49 25.23 26.06 31.89 31.19 31.01 30.19 -33.21 29.74
19.483 33.22 31.50 30.91 30.71 31.14 29.81 31.03 32.37 46.52 46.21 47.05 46.83 -50.41 47.88
19.491 -1.72 -1.82 -2.04 -0.90 -0.14 -1.07 0.69 1.22 22.67 21.47 22.93 22.41 -93.10 23.72
19.499 -40.77 -38.00 -38.80 -36.84 -37.35 -38.39 -38.02 -40.22 -30.81 -33.05 -31.76 -33.01 -144.79 -32.83
19.508 -38.92 -35.67 -36.84 -35.57 -36.79 -37.57 -38.27 -40.93 -62.00 -63.49 -62.94 -63.73 -136.15 -64.51
19.516 -11.27 -10.01 -9.83 -9.23 -8.79 -7.75 -7.29 -7.24 -40.91 -40.21 -39.92 -39.09 -37.38 -39.72
19.524 14.02 13.18 14.37 14.44 15.86 17.95 18.86 20.47 -4.63 -3.15 -3.79 -2.38 86.81 -3.16
19.533 28.54 26.06 27.03 26.43 27.52 29.13 29.62 31.26 25.45 27.07 26.28 27.71 162.79 27.03
19.541 18.94 17.66 17.71 16.73 16.47 17.25 16.52 16.53 27.89 29.38 29.21 30.78 163.17 30.69
19.549 -5.55 -5.08 -5.98 -7.28 -8.92 -8.83 -10.71 -11.94 0.11 -0.04 -1.48 -0.64 115.18 -0.83
19.558 -9.20 -9.41 -10.55 -12.31 -14.22 -14.77 -16.80 -17.55 -9.84 -11.26 -13.69 -13.93 65.46 -14.19
19.566 3.10 2.88 2.11 0.61 -1.21 -2.11 -4.32 -5.29 2.62 1.71 0.27 -0.45 33.64 -0.07
19.574 7.57 8.52 9.04 8.94 8.47 8.60 7.64 7.08 8.43 8.83 9.06 8.51 15.51 9.42
19.583 7.10 8.20 10.09 11.14 12.72 14.36 15.67 16.75 7.68 8.78 10.08 9.78 -3.66 10.47
19.591 -0.55 -1.11 0.97 1.82 4.27 6.19 8.56 10.92 10.00 11.36 12.85 12.82 -26.77 13.69
19.599 -8.32 -10.58 -8.94 -8.67 -6.39 -5.13 -2.84 -0.32 14.26 15.95 17.38 17.53 -45.80 18.79
19.608 -4.59 -5.85 -5.42 -5.58 -5.10 -5.28 -4.69 -4.28 3.58 4.88 5.85 5.75 -56.32 6.44
19.616 -6.77 -6.02 -6.80 -7.13 -8.64 -10.16 -11.06 -12.57 -18.28 -17.85 -17.69 -17.84 -51.83 -17.76
19.624 -10.26 -8.38 -8.95 -8.58 -9.94 -11.31 -11.74 -13.22 -21.69 -22.39 -23.05 -23.26 -40.86 -23.74
19.633 4.42 6.84 6.26 7.04 5.90 4.69 4.09 2.11 -8.08 -9.71 -10.88 -11.16 -32.49 -12.04
19.641 14.61 15.87 14.94 14.98 13.76 12.03 11.20 9.46 2.79 1.39 0.42 0.52 -17.13 -0.17
19.649 2.54 1.83 1.62 1.26 1.21 -0.19 0.40 0.87 4.69 3.71 3.04 3.16 -3.62 2.32
19.658 -6.60 -7.77 -7.52 -7.45 -6.50 -6.93 -5.66 -4.21 5.14 3.72 2.77 2.17 -4.29 0.90
19.666 1.83 0.83 0.65 1.10 2.23 2.54 3.24 4.12 11.75 9.94 8.92 7.65 -7.67 6.45
19.674 1.79 0.45 -0.60 -0.48 0.26 0.64 0.52 0.83 5.22 4.57 4.84 4.07 -7.75 3.87
19.683 -16.56 -18.27 -19.44 -19.65 -19.13 -18.61 -18.86 -18.18 -12.31 -11.27 -9.68 -9.39 -4.18 -8.73
19.691 -20.14 -20.59 -20.78 -20.44 -19.59 -18.09 -17.99 -17.05 -14.04 -12.66 -10.97 -10.16 4.83 -9.51
19.699 0.73 2.71 2.43 2.94 2.68 4.23 2.96 1.72 -9.14 -8.68 -7.90 -7.22 13.94 -6.69
19.708 22.24 23.35 22.66 22.29 21.25 21.93 19.91 18.14 4.46 4.32 4.04 4.24 23.53 4.53
19.716 29.96 28.20 27.98 27.05 27.16 27.76 27.47 27.99 26.79 27.88 28.40 28.87 31.12 29.48
19.724 17.51 16.21 16.29 15.81 16.26 17.30 17.84 18.57 22.96 24.57 25.31 25.97 25.59 26.76
19.733 -10.45 -9.66 -9.29 -9.04 -9.20 -7.95 -7.91 -8.49 -1.92 -2.19 -3.85 -4.16 7.05 -4.48
19.741 -32.39 -30.74 -30.22 -29.85 -30.55 -29.75 -30.33 -31.43 -24.93 -26.20 -28.76 -29.34 -18.91 -29.97
19.749 -23.44 -22.45 -21.37 -21.07 -21.14 -20.71 -20.68 -20.45 -27.28 -27.43 -27.95 -27.53 -29.30 -27.28
19.758 5.40 5.36 7.30 7.67 8.79 9.13 10.58 12.56 -1.48 -0.16 1.70 2.97 -2.10 3.61
19.766 15.69 16.28 17.35 17.45 17.62 16.84 17.68 18.47 10.38 11.56 13.64 14.45 26.67 14.46
19.774 10.74 11.79 11.64 11.44 10.47 8.51 8.58 8.05 7.68 7.38 7.98 7.68 20.80 7.23
19.783 8.05 9.16 8.71 8.62 7.56 4.98 5.11 4.29 9.01 7.58 7.23 6.36 -5.75 6.37
19.791 3.39 4.09 3.41 3.24 1.63 -2.19 -2.51 -4.00 -3.88 -5.58 -6.03 -7.24 -25.16 -7.23
19.799 -1.98 -4.58 -4.81 -5.48 -6.21 -10.22 -9.46 -8.98 -5.71 -5.58 -4.51 -5.07 -14.01 -4.76
19.808 -6.82 -10.69 -10.14 -10.64 -9.47 -11.09 -8.77 -6.02 9.81 12.24 14.91 15.78 13.25 17.21
19.816 -6.43 -6.81 -6.51 -6.33 -5.15 -4.13 -3.19 -2.09 13.41 14.91 15.58 16.13 24.68 16.56
19.824 0.39 2.52 2.08 2.40 2.37 4.27 2.67 0.80 3.41 1.94 -1.30 -2.52 18.81 -4.82
19.833 6.17 7.64 7.16 7.58 7.46 9.36 7.58 5.29 -8.87 -11.32 -15.18 -16.80 8.44 -19.40
19.841 4.30 3.99 4.16 4.90 5.99 8.20 8.49 8.49 -0.41 -0.94 -1.73 -1.67 7.30 -1.58
19.849 -15.44 -15.59 -15.41 -14.67 -13.65 -11.55 -10.67 -9.81 1.26 1.93 2.90 4.01 6.07 5.82
19.858 -29.39 -28.50 -29.69 -29.95 -31.25 -30.81 -32.19 -33.19 -26.36 -26.69 -26.92 -26.79 -12.15 -26.30
19.866 -4.23 -4.94 -6.87 -8.41 -10.74 -11.68 -14.13 -15.25 -27.79 -28.29 -29.13 -29.62 -34.00 -30.45
19.874 30.36 28.76 28.32 27.45 27.21 27.27 27.06 27.89 8.73 9.54 10.27 10.61 -41.32 10.65
19.883 21.17 21.77 23.19 24.33 26.25 27.98 29.97 31.36 34.17 35.04 36.50 37.16 -34.20 37.87
19.891 -18.68 -17.19 -15.68 -14.21 -12.40 -10.82 -9.24 -8.65 11.52 10.75 10.52 10.22 -30.06 10.05
19.899 -20.02 -20.49 -20.81 -21.33 -21.48 -22.01 -22.66 -23.03 -25.63 -26.29 -26.74 -27.19 -20.15 -27.82
19.908 17.40 15.60 14.01 12.21 10.81 8.85 7.21 6.54 -12.93 -11.77 -10.51 -9.96 24.83 -9.72
19.916 27.17 26.66 26.18 25.66 25.47 24.67 24.58 24.50 18.96 19.55 20.13 20.68 76.93 21.24
19.924 7.79 8.14 8.71 9.23 10.15 10.55 11.58 12.20 20.91 19.82 18.71 18.49 87.41 18.36
19.933 -4.55 -5.63 -4.92 -4.88 -3.75 -3.18 -2.10 -0.18 5.92 5.81 5.58 6.00 51.99 6.41
19.941 -5.99 -6.92 -5.77 -5.76 -4.60 -3.25 -2.55 -0.61 -6.00 -4.35 -3.21 -1.78 1.47 -0.39
19.949 -4.95 -3.58 -2.71 -2.35 -2.39 -0.86 -1.81 -2.39 -4.39 -3.36 -3.04 -2.33 -26.87 -2.01
19.958 -7.03 -4.92 -4.80 -4.40 -5.48 -5.06 -6.76 -8.74 0.36 0.42 0.15 -0.11 -28.48 -0.64
19.966 -4.38 -2.32 -2.37 -1.59 -2.56 -3.23 -4.01 -5.73 0.40 0.66 1.57 1.34 -25.68 1.58
19.974 -0.59 1.22 1.29 2.35 1.68 0.48 0.66 -0.41 -0.15 -0.62 -0.00 -0.78 -35.11 -0.88
19.983 -8.06 -7.62 -7.70 -7.20 -7.80 -9.00 -8.69 -9.21 -7.10 -8.88 -10.22 -12.13 -52.28 -13.95
19.991 -13.06 -13.90 -14.50 -14.95 -15.71 -16.71 -16.92 -17.51 -14.33 -15.97 -17.88 -19.81 -58.54 -22.29
19.999 -10.09 -12.37 -12.89 -13.96 -13.76 -14.14 -13.45 -12.41 -14.58 -14.53 -15.15 -15.38 -49.39 -16.05
20.007 4.44 1.30 1.40 0.17 1.58 1.83 3.54 6.21 -1.66 0.28 1.50 3.30 -25.45 5.16
20.016 28.10 26.48 26.39 25.37 25.86 25.72 25.94 26.87 24.57 26.65 28.29 30.25 13.36 32.34
20.024 22.48 23.79 23.06 22.77 21.54 21.03 19.23 17.37 30.66 30.81 30.58 30.94 46.64 31.48
20.032 -5.23 -2.33 -2.91 -2.25 -3.52 -3.26 -5.13 -7.60 4.72 2.99 0.72 -0.22 55.91 -0.83
20.041 -13.96 -12.89 -12.49 -11.49 -10.83 -9.62 -9.24 -8.88 -17.30 -18.47 -20.00 -20.49 49.24 -20.94
20.049 -10.90 -12.07 -11.07 -10.39 -8.32 -7.13 -5.00 -2.27 -14.58 -13.62 -12.54 -11.72 37.56 -11.29
20.057 -3.50 -4.35 -4.41 -4.62 -3.96 -4.21 -3.49 -2.42 -6.33 -5.24 -3.75 -3.18 20.87 -3.31
20.066 7.85 7.79 6.33 5.32 3.80 1.87 0.71 -0.29 -5.83 -6.30 -6.28 -6.93 13.13 -8.09
20.074 6.56 7.21 6.27 6.03 4.50 2.71 1.84 0.66 -3.00 -4.04 -4.23 -5.00 24.76 -5.44
20.082 0.68 2.02 2.35 3.35 2.84 1.77 2.20 1.48 -4.28 -5.56 -5.38 -6.13 29.49 -6.08
20.091 6.08 6.51 6.90 7.69 7.23 5.13 6.58 6.38 -5.67 -7.16 -6.41 -7.33 15.64 -7.08
20.099 9.07 7.81 8.18 8.26 7.90 5.13 7.10 7.36 10.29 9.92 11.86 11.81 2.46 13.37
20.107 -11.40 -13.25 -12.14 -11.98 -11.02 -11.37 -9.42 -8.40 12.51 13.27 14.84 15.56 -14.01 17.21
20.116 -36.98 -38.17 -36.75 -36.42 -34.29 -31.04 -30.19 -28.58 -10.81 -9.90 -10.30 -9.58 -40.95 -9.40
20.124 -18.59 -18.91 -18.46 -18.83 -17.36 -13.00 -14.22 -13.40 -13.15 -12.12 -13.20 -12.44 -56.92 -12.96
20.132 31.46 31.70 31.11 29.99 29.96 32.80 30.47 29.95 15.79 16.74 16.10 16.65 -48.07 16.16
20.141 42.14 43.51 43.19 42.71 42.29 43.97 42.06 40.82 35.61 35.41 34.04 33.77 -31.06 32.96
20.149 5.54 7.53 7.84 8.37 8.36 9.70 8.45 7.22 15.50 14.09 11.59 10.52 -25.55 8.95
20.157 -23.17 -23.14 -22.80 -22.41 -21.72 -21.08 -21.01 -20.52 -16.69 -16.63 -17.23 -17.30 -19.53 -17.97
20.166 -21.67 -23.31 -23.26 -23.60 -22.67 -22.96 -21.91 -20.14 -17.28 -14.73 -12.14 -10.46 1.55 -9.15
20.174 -3.58 -3.82 -4.48 -5.27 -5.92 -7.42 -7.89 -8.26 -8.02 -7.07 -6.10 -5.71 13.27 -5.53
20.183 13.67 14.83 14.10 13.70 12.05 10.08 8.59 6.61 -4.74 -6.77 -9.05 -10.71 2.81 -12.32
20.191 18.61 19.60 19.56 20.06 19.31 18.12 17.73 16.79 8.77 7.48 6.40 5.59 -5.59 5.49
20.199 12.27 12.82 12.61 13.34 12.89 12.05 12.37 12.20 11.12 11.42 12.39 12.69 0.08 13.85
20.208 -8.28 -9.03 -9.80 -9.65 -10.08 -11.07 -10.23 -9.63 -1.66 -1.22 -0.23 -0.11 16.58 0.50
20.216 -24.32 -26.43 -27.29 -27.79 -27.65 -28.49 -27.08 -25.72 -8.18 -7.55 -6.82 -6.61 32.77 -6.18
20.224 -12.60 -13.88 -14.53 -14.86 -14.52 -14.88 -13.78 -12.84 -5.77 -4.75 -3.90 -3.15 39.16 -2.36
20.233 -5.46 -4.60 -4.98 -4.75 -5.11 -5.01 -5.45 -6.29 0.84 1.59 2.18 2.83 39.36 3.18
20.241 -9.28 -7.61 -7.76 -7.55 -8.54 -7.93 -9.83 -11.99 -4.68 -5.06 -5.93 -6.21 25.38 -7.18
20.249 3.52 3.97 4.63 4.74 5.00 6.57 5.96 5.70 -10.45 -11.19 -12.59 -12.90 5.74 -13.81
20.258 13.28 13.12 14.16 14.47 15.46 16.85 17.68 18.90 -7.79 -8.36 -8.90 -8.79 2.55 -8.64
20.266 9.67 10.10 10.71 11.30 11.42 11.44 12.27 12.79 -14.05 -15.27 -15.54 -16.02 7.42 -15.92
20.274 9.72 9.23 9.87 10.35 10.80 10.26 11.92 13.29 -0.18 -0.94 -0.21 -0.67 10.97 -0.57
20.283 18.19 17.02 17.38 17.04 17.52 16.82 17.91 19.25 33.14 33.67 35.38 35.63 4.07 36.10
20.291 16.88 17.40 17.38 16.82 16.22 15.61 14.73 13.78 34.63 34.54 34.62 34.44 -17.66 34.15
20.299 -11.77 -10.56 -10.20 -10.44 -11.29 -11.37 -12.81 -14.51 0.88 -0.42 -2.24 -3.15 -33.81 -4.19
20.308 -28.96 -29.51 -28.96 -29.57 -29.82 -29.69 -30.75 -31.15 -27.50 -27.52 -28.05 -27.91 -30.91 -27.62
20.316 -8.01 -9.80 -9.22 -9.99 -9.04 -8.61 -8.75 -7.70 -14.82 -12.67 -10.82 -9.28 -13.60 -7.62
20.324 10.83 10.41 10.95 10.80 12.12 12.85 13.03 13.71 12.64 14.22 15.25 16.03 -6.97 16.38
20.333 3.39 5.11 5.32 5.86 6.25 6.84 6.33 5.59 11.58 11.06 9.68 8.98 -26.12 7.55
20.341 -10.47 -9.40 -9.76 -9.38 -9.72 -9.63 -10.41 -11.16 -5.29 -6.11 -7.56 -8.28 -43.60 -9.40
20.349 -12.46 -12.76 -13.89 -14.06 -14.62 -14.84 -15.43 -15.86 -12.42 -11.84 -11.36 -11.01 -32.64 -10.48
20.358 -8.49 -7.58 -8.32 -7.60 -7.45 -6.83 -6.48 -7.00 -9.18 -9.02 -8.54 -8.23 -3.50 -7.59
20.366 2.31 2.85 3.01 4.31 5.46 6.37 7.98 8.58 -5.70 -7.06 -8.08 -8.81 18.75 -9.53
20.374 22.74 20.15 19.70 19.55 20.37 19.91 21.89 24.03 9.72 10.25 11.11 11.28 36.26 11.46
20.383 28.17 25.33 23.97 22.97 22.79 21.25 23.09 25.06 30.91 33.14 35.89 36.97 52.19 38.52
20.391 9.54 9.75 8.50 8.32 7.24 5.11 6.49 6.68 23.32 23.10 23.95 23.62 45.04 24.18
20.399 -15.39 -12.91 -13.53 -12.79 -14.39 -16.85 -16.55 -18.21 -7.55 -10.36 -11.71 -13.52 12.95 -14.52
